Year,Player1,Country1,Player2,Country2,Score1,Score2,
1960,Wiesław Glos,POL,"Adalbert Gurath, Jr.",ROU,5,2,
1960,James Margolis,USA,Norbert Brami,TUN,5,2,
1960,James Margolis,USA,Tsugeo Ozawa,JPN,5,2,
1960,Tsugeo Ozawa,JPN,Norbert Brami,TUN,5,2,
1960,Yves Dreyfus,FRA,Roger Theisen,LUX,5,2,
1960,Bill Hoskyns,GBR,Pedro Cabrera,ESP,5,2,
1960,Richard Stone,AUS,Pedro Cabrera,ESP,5,2,
1960,Michel Steininger,SUI,Bill Hoskyns,GBR,5,2,
1960,Armand Mouyal,FRA,Göran Abrahamsson,SWE,5,2,
1960,Tamás Gábor,HUN,Keith Hackshall,AUS,5,2,
1960,Göran Abrahamsson,SWE,René Van Den Driessche,BEL,5,2,
1960,Antonio Almada,MEX,Tamás Gábor,HUN,5,2,
1960,René Van Den Driessche,BEL,Antonio Almada,MEX,5,2,
1960,Dieter Fänger,GER,Ali Annabi,TUN,5,2,
1960,Georg Neuber,GER,David Micahnik,USA,5,2,
1960,Giovanni Battista Breda,ITA,David Micahnik,USA,5,2,
1960,Giuseppe Delfino,ITA,Göran Abrahamsson,SWE,5,2,
1960,Giuseppe Delfino,ITA,Kazuhiko Tabuchi,JPN,5,2,
1960,Berndt-Otto Rehbinder,SWE,Yves Dreyfus,FRA,5,2,
1960,Tamás Gábor,HUN,Rolf Wiik,FIN,5,2,
1960,Yves Dreyfus,FRA,José Fernandes,POR,5,2,
1960,Bruno Habārovs,URS,Eddi Gutenkauf,LUX,5,2,
1960,Paul Gnaier,GER,John Pelling,GBR,5,2,
1960,Janusz Kurczab,POL,Jules Amez-Droz,SUI,5,2,
1960,"Adalbert Gurath, Jr.",ROU,Armand Mouyal,FRA,5,2,
1960,Armand Mouyal,FRA,Ibrahim Osman,LBN,5,2,
1960,Giovanni Battista Breda,ITA,Janusz Kurczab,POL,5,2,
1960,Janusz Kurczab,POL,Bruno Habārovs,URS,5,2,
1960,Janusz Kurczab,POL,Tamás Gábor,HUN,5,2,
1960,Tamás Gábor,HUN,Göran Abrahamsson,SWE,5,2,
1960,Alberto Pellegrino,ITA,Bogdan Gonsior,POL,5,2,
1960,Bogdan Gonsior,POL,Georg Neuber,GER,5,2,
1960,Bogdan Gonsior,POL,Bill Hoskyns,GBR,5,2,
1960,Paul Gnaier,GER,Jack Guittet,FRA,5,2,
1960,Roger Achten,BEL,Bruno Habārovs,URS,5,2,
1960,József Sákovics,HUN,Giuseppe Delfino,ITA,5,2,
1960,Berndt-Otto Rehbinder,SWE,Giovanni Battista Breda,ITA,5,2,
1960,Guram Kostava,URS,Berndt-Otto Rehbinder,SWE,5,2,
1960,Giuseppe Delfino,ITA,Bruno Habārovs,URS,5,2,
1960,Giuseppe Delfino,ITA,Giovanni Battista Breda,ITA,5,2,
1960,Allan Jay,GBR,József Sákovics,HUN,5,2,
1960,Allan Jay,GBR,Yves Dreyfus,FRA,5,2,
1960,Allan Jay,GBR,Armand Mouyal,FRA,5,2,
1960,Allan Jay,GBR,Giovanni Battista Breda,ITA,5,2,
1960,Bruno Habārovs,URS,Allan Jay,GBR,5,2,
1960,József Sákovics,HUN,Roger Achten,BEL,5,2,
1960,József Sákovics,HUN,Armand Mouyal,FRA,5,2,
1960,Giuseppe Delfino,ITA,Allan Jay,GBR,5,2,
1960,Jack Guittet,FRA,Emilio Echeverry,COL,5,1,
1960,Jack Guittet,FRA,Raoul Barouch,TUN,5,1,
1960,Brian Pickworth,NZL,Charles El-Gressy,MAR,5,1,
1960,Bogdan Gonsior,POL,Brian Pickworth,NZL,5,1,
1960,József Sákovics,HUN,Trần Văn Xuan,VNM,5,1,
1960,Roger Achten,BEL,Kaj Czarnecki,FIN,5,1,
1960,Hans Lagerwall,SWE,Trần Văn Xuan,VNM,5,1,
1960,Alberto Pellegrino,ITA,Raúl Martínez,ARG,5,1,
1960,David Micahnik,USA,Kazuhiko Tabuchi,JPN,5,1,
1960,Raúl Martínez,ARG,George Carpenter,IRL,5,1,
1960,Raúl Martínez,ARG,Abderrahman Sebti,MAR,5,1,
1960,Claudio Polledri,SUI,David Micahnik,USA,5,1,
1960,Giovanni Battista Breda,ITA,Michel Saykali,LBN,5,1,
1960,Giovanni Battista Breda,ITA,Manuel Martínez,ESP,5,1,
1960,Paul Gnaier,GER,François Dehez,BEL,5,1,
1960,François Dehez,BEL,Ralph Spinella,USA,5,1,
1960,Bruno Habārovs,URS,Abbes Harchi,MAR,5,1,
1960,Bruno Habārovs,URS,Christopher Bland,IRL,5,1,
1960,Jules Amez-Droz,SUI,Janusz Kurczab,POL,5,1,
1960,Robert Schiel,LUX,John Simpson,AUS,5,1,
1960,Allan Jay,GBR,Dieter Fänger,GER,5,1,
1960,Allan Jay,GBR,Gilbert Orengo,MON,5,1,
1960,Allan Jay,GBR,Jaime Duque,COL,5,1,
1960,Abelardo Menéndez,CUB,Berndt-Otto Rehbinder,SWE,5,1,
1960,Arnold Chernushevich,URS,José Fernandes,POR,5,1,
1960,José Fernandes,POR,Henri Bini,MON,5,1,
1960,Georg Neuber,GER,Sonosuke Fujimaki,JPN,5,1,
1960,Max Dwinger,NED,Henri Bini,MON,5,1,
1960,Sonosuke Fujimaki,JPN,Henri Bini,MON,5,1,
1960,Alberto Balestrini,ARG,Andreas Soeratman,INA,5,1,
1960,"Adalbert Gurath, Jr.",ROU,James Margolis,USA,5,1,
1960,"Adalbert Gurath, Jr.",ROU,Norbert Brami,TUN,5,1,
1960,Eddi Gutenkauf,LUX,José de Albuquerque,POR,5,1,
1960,Wiesław Glos,POL,Norbert Brami,TUN,5,1,
1960,Wiesław Glos,POL,José de Albuquerque,POR,5,1,
1960,James Margolis,USA,Wiesław Glos,POL,5,1,
1960,Armand Mouyal,FRA,René Van Den Driessche,BEL,5,1,
1960,Armand Mouyal,FRA,Keith Hackshall,AUS,5,1,
1960,Armand Mouyal,FRA,Tom Kearney,IRL,5,1,
1960,Antonio Almada,MEX,Tom Kearney,IRL,5,1,
1960,Georg Neuber,GER,Allan Jay,GBR,5,1,
1960,Jack Guittet,FRA,José Ferreira,POR,5,1,
1960,Jack Guittet,FRA,David Micahnik,USA,5,1,
1960,Giovanni Battista Breda,ITA,Allan Jay,GBR,5,1,
1960,Allan Jay,GBR,José Ferreira,POR,5,1,
1960,József Sákovics,HUN,Brian Pickworth,NZL,5,1,
1960,Alberto Pellegrino,ITA,Brian Pickworth,NZL,5,1,
1960,Alberto Balestrini,ARG,Brian Pickworth,NZL,5,1,
1960,Dieter Fänger,GER,Giuseppe Delfino,ITA,5,1,
1960,Göran Abrahamsson,SWE,François Dehez,BEL,5,1,
1960,Kazuhiko Tabuchi,JPN,François Dehez,BEL,5,1,
1960,Arnold Chernushevich,URS,José Fernandes,POR,5,1,
1960,István Kausz,HUN,Bogdan Gonsior,POL,5,1,
1960,István Kausz,HUN,John Pelling,GBR,5,1,
1960,Bogdan Gonsior,POL,Paul Gnaier,GER,5,1,
1960,Bogdan Gonsior,POL,John Pelling,GBR,5,1,
1960,Janusz Kurczab,POL,Armand Mouyal,FRA,5,1,
1960,Göran Abrahamsson,SWE,Allan Jay,GBR,5,1,
1960,Alberto Pellegrino,ITA,Guram Kostava,URS,5,1,
1960,Yves Dreyfus,FRA,Bogdan Gonsior,POL,5,1,
1960,Yves Dreyfus,FRA,Bill Hoskyns,GBR,5,1,
1960,Giuseppe Delfino,ITA,István Kausz,HUN,5,1,
1960,Giuseppe Delfino,ITA,Paul Gnaier,GER,5,1,
1960,Berndt-Otto Rehbinder,SWE,Paul Gnaier,GER,5,1,
1960,Bruno Habārovs,URS,Janusz Kurczab,POL,5,1,
1960,Allan Jay,GBR,Armand Mouyal,FRA,5,1,
1960,Allan Jay,GBR,Roger Achten,BEL,5,1,
1960,Allan Jay,GBR,István Kausz,HUN,5,1,
1960,Alberto Pellegrino,ITA,Bruno Habārovs,URS,5,1,
1960,Giovanni Battista Breda,ITA,Guram Kostava,URS,5,1,
1960,Roger Achten,BEL,Armand Mouyal,FRA,5,1,
1960,Yves Dreyfus,FRA,Giovanni Battista Breda,ITA,5,1,
1960,Jack Guittet,FRA,Charles El-Gressy,MAR,5,0,
1960,Alberto Pellegrino,ITA,George Carpenter,IRL,5,0,
1960,David Micahnik,USA,Abderrahman Sebti,MAR,5,0,
1960,Giovanni Battista Breda,ITA,Benito Ramos,MEX,5,0,
1960,Giuseppe Delfino,ITA,Paul Gnaier,GER,5,0,
1960,Kalevi Pakarinen,FIN,Leif Klette,NOR,5,0,
1960,Abbes Harchi,MAR,John Simpson,AUS,5,0,
1960,Dieter Fänger,GER,Abelardo Menéndez,CUB,5,0,
1960,Dieter Fänger,GER,Jaime Duque,COL,5,0,
1960,Berndt-Otto Rehbinder,SWE,Ali Annabi,TUN,5,0,
1960,Berndt-Otto Rehbinder,SWE,Gilbert Orengo,MON,5,0,
1960,Ali Annabi,TUN,Jaime Duque,COL,5,0,
1960,Guram Kostava,URS,Andreas Soeratman,INA,5,0,
1960,Rolf Wiik,FIN,Andreas Soeratman,INA,5,0,
1960,Wiesław Glos,POL,Tsugeo Ozawa,JPN,5,0,
1960,José de Albuquerque,POR,Tsugeo Ozawa,JPN,5,0,
1960,Wiesław Glos,POL,Roger Achten,BEL,5,0,
1960,István Kausz,HUN,Eddi Gutenkauf,LUX,5,0,
1960,Janusz Kurczab,POL,Bill Hoskyns,GBR,5,0,
1960,"Adalbert Gurath, Jr.",ROU,Janusz Kurczab,POL,5,0,
1960,Bill Hoskyns,GBR,"Adalbert Gurath, Jr.",ROU,5,0,
1960,Allan Jay,GBR,Janusz Kurczab,POL,5,0,
1960,Armand Mouyal,FRA,Arnold Chernushevich,URS,5,0,
1960,Giovanni Battista Breda,ITA,Yves Dreyfus,FRA,5,0,
1964,Grigory Kriss,URS,Heizaburo Okawa,JPN,5,5,
1964,Bogdan Gonsior,POL,Rudolf Trost,AUT,5,5,
1964,Alberto Pellegrino,ITA,Göran Abrahamsson,SWE,5,5,
1964,Giuseppe Delfino,ITA,Allan Jay,GBR,5,5,
1964,Russell Hobby,AUS,Sergio Jiménez,CHI,5,5,
1964,Hans Lagerwall,SWE,Giuseppe Delfino,ITA,5,5,
1964,Giuseppe Delfino,ITA,Wiesław Glos,POL,5,5,
1964,Bill Hoskyns,GBR,Yves Dreyfus,FRA,5,5,
1964,Alberto Pellegrino,ITA,Grigory Kriss,URS,5,5,
1964,Göran Abrahamsson,SWE,David Micahnik,USA,5,5,
1964,Paul Gnaier,GER,Marcus Leyrer,AUT,5,5,
1964,Claude Bourquard,FRA,Ștefan Haukler,ROU,5,5,
1964,Ștefan Haukler,ROU,Michel Saykali,LBN,5,5,
1964,Grigory Kriss,URS,Bill Hoskyns,GBR,5,5,
1964,Bruno Habārovs,URS,Hans Lagerwall,SWE,5,4,
1964,Bruno Habārovs,URS,Zelmar Casco,ARG,5,4,
1964,Claudio Polledri,SUI,John Humphreys,AUS,5,4,
1964,Claudio Polledri,SUI,Zelmar Casco,ARG,5,4,
1964,John Humphreys,AUS,Roland Losert,AUT,5,4,
1964,John Humphreys,AUS,Zelmar Casco,ARG,5,4,
1964,Grigory Kriss,URS,Yves Dreyfus,FRA,5,4,
1964,Paul Gnaier,GER,Hassan El-Said,LBN,5,4,
1964,Paul Gnaier,GER,René Van Den Driessche,BEL,5,4,
1964,Paul Gnaier,GER,Michael Ryan,IRL,5,4,
1964,Yves Dreyfus,FRA,Heizaburo Okawa,JPN,5,4,
1964,Hassan El-Said,LBN,Heizaburo Okawa,JPN,5,4,
1964,Heizaburo Okawa,JPN,Michael Ryan,IRL,5,4,
1964,Peter Jacobs,GBR,Henryk Nielaba,POL,5,4,
1964,Guram Kostava,URS,Francisco Serp,ARG,5,4,
1964,Joseph Gemayel,LBN,Peter Jacobs,GBR,5,4,
1964,Francisco Serp,ARG,Joseph Gemayel,LBN,5,4,
1964,Bogdan Gonsior,POL,Ștefan Haukler,ROU,5,4,
1964,Michel Saykali,LBN,Rudolf Trost,AUT,5,4,
1964,Michel Saykali,LBN,Ștefan Haukler,ROU,5,4,
1964,Rudolf Trost,AUT,Gianluigi Saccaro,ITA,5,4,
1964,Rudolf Trost,AUT,Frank Anger,USA,5,4,
1964,Gianluigi Saccaro,ITA,Bogdan Gonsior,POL,5,4,
1964,Ștefan Haukler,ROU,Gianluigi Saccaro,ITA,5,4,
1964,Ștefan Haukler,ROU,Shahpour Zarnegar,IRI,5,4,
1964,Frank Anger,USA,Gianluigi Saccaro,ITA,5,4,
1964,John Andru,CAN,Shahpour Zarnegar,IRI,5,4,
1964,Claude Bourquard,FRA,Göran Abrahamsson,SWE,5,4,
1964,Alberto Pellegrino,ITA,Sergio Vergara,CHI,5,4,
1964,Walter Bar,SUI,Claude Bourquard,FRA,5,4,
1964,Göran Abrahamsson,SWE,Walter Bar,SUI,5,4,
1964,Dieter Hecke,GER,Houshmand Almasi,IRI,5,4,
1964,Han Myeong-Seok,KOR,Dieter Hecke,GER,5,4,
1964,Han Myeong-Seok,KOR,Sergio Vergara,CHI,5,4,
1964,Houshmand Almasi,IRI,Han Myeong-Seok,KOR,5,4,
1964,Franz Rompza,GER,Ivan Lund,AUS,5,4,
1964,Franz Rompza,GER,Bob Foxcroft,CAN,5,4,
1964,Giuseppe Delfino,ITA,Marcus Leyrer,AUT,5,4,
1964,Allan Jay,GBR,Marcus Leyrer,AUT,5,4,
1964,Ivan Lund,AUS,Giuseppe Delfino,ITA,5,4,
1964,Kazuhiko Tabuchi,JPN,David Micahnik,USA,5,4,
1964,Jack Guittet,FRA,Michel Steininger,SUI,5,4,
1964,Jack Guittet,FRA,Sergio Jiménez,CHI,5,4,
1964,Michel Steininger,SUI,István Kausz,HUN,5,4,
1964,David Micahnik,USA,Emilio Echeverry,COL,5,4,
1964,Russell Hobby,AUS,Emilio Echeverry,COL,5,4,
1964,Sergio Jiménez,CHI,Emilio Echeverry,COL,5,4,
1964,Emilio Echeverry,COL,Michel Steininger,SUI,5,4,
1964,Wiesław Glos,POL,Toshiaki Araki,JPN,5,4,
1964,Toshiaki Araki,JPN,Jesús Taboada,ARG,5,4,
1964,Aquiles Gloffka,CHI,Jesús Taboada,ARG,5,4,
1964,Győző Kulcsár,HUN,Wiesław Glos,POL,5,4,
1964,Hassan El-Said,LBN,Kazuhiko Tabuchi,JPN,5,4,
1964,Giuseppe Delfino,ITA,Hassan El-Said,LBN,5,4,
1964,Giuseppe Delfino,ITA,Kazuhiko Tabuchi,JPN,5,4,
1964,Kazuhiko Tabuchi,JPN,Wiesław Glos,POL,5,4,
1964,Grigory Kriss,URS,István Kausz,HUN,5,4,
1964,Alberto Pellegrino,ITA,István Kausz,HUN,5,4,
1964,Alberto Pellegrino,ITA,Yves Dreyfus,FRA,5,4,
1964,David Micahnik,USA,Alberto Pellegrino,ITA,5,4,
1964,David Micahnik,USA,István Kausz,HUN,5,4,
1964,Gianluigi Saccaro,ITA,Jack Guittet,FRA,5,4,
1964,Jack Guittet,FRA,Peter Jacobs,GBR,5,4,
1964,Paul Gnaier,GER,Michel Steininger,SUI,5,4,
1964,Rudolf Trost,AUT,Zoltán Nemere,HUN,5,4,
1964,Zoltán Nemere,HUN,Dieter Hecke,GER,5,4,
1964,Zoltán Nemere,HUN,Heizaburo Okawa,JPN,5,4,
1964,Dieter Hecke,GER,Rudolf Trost,AUT,5,4,
1964,Dieter Hecke,GER,Heizaburo Okawa,JPN,5,4,
1964,Bruno Habārovs,URS,Claudio Polledri,SUI,5,4,
1964,Claudio Polledri,SUI,Dieter Hecke,GER,5,4,
1964,Roland Losert,AUT,Claude Bourquard,FRA,5,4,
1964,Guram Kostava,URS,Michel Saykali,LBN,5,4,
1964,Orvar Lindwall,SWE,Ștefan Haukler,ROU,5,4,
1964,Walter Bar,SUI,John Humphreys,AUS,5,4,
1964,Walter Bar,SUI,Paul Pesthy,USA,5,4,
1964,John Humphreys,AUS,Paul Pesthy,USA,5,4,
1964,Allan Jay,GBR,Walter Bar,SUI,5,4,
1964,Bill Hoskyns,GBR,Gianluigi Saccaro,ITA,5,4,
1964,Gianluigi Saccaro,ITA,Guram Kostava,URS,5,4,
1964,Hans Lagerwall,SWE,Roland Losert,AUT,5,3,
1964,Hans Lagerwall,SWE,Claudio Polledri,SUI,5,3,
1964,Bruno Habārovs,URS,Claudio Polledri,SUI,5,3,
1964,Bruno Habārovs,URS,Ronnie Theseira,MAS,5,3,
1964,Roland Losert,AUT,Zelmar Casco,ARG,5,3,
1964,Kim Man-Sik,KOR,Ronnie Theseira,MAS,5,3,
1964,Grigory Kriss,URS,Paul Gnaier,GER,5,3,
1964,Heizaburo Okawa,JPN,Trần Văn Xuan,VNM,5,3,
1964,René Van Den Driessche,BEL,Yves Dreyfus,FRA,5,3,
1964,Peter Jacobs,GBR,Guram Kostava,URS,5,3,
1964,Peter Jacobs,GBR,John Bouchier-Hayes,IRL,5,3,
1964,Peter Jacobs,GBR,Bizhan Zarnegar,IRI,5,3,
1964,Henryk Nielaba,POL,John Bouchier-Hayes,IRL,5,3,
1964,Guram Kostava,URS,Orvar Lindwall,SWE,5,3,
1964,Guram Kostava,URS,John Bouchier-Hayes,IRL,5,3,
1964,Guram Kostava,URS,Joseph Gemayel,LBN,5,3,
1964,Joseph Gemayel,LBN,Orvar Lindwall,SWE,5,3,
1964,Joseph Gemayel,LBN,Bizhan Zarnegar,IRI,5,3,
1964,Bogdan Gonsior,POL,Michel Saykali,LBN,5,3,
1964,Michel Saykali,LBN,Frank Anger,USA,5,3,
1964,Rudolf Trost,AUT,Ștefan Haukler,ROU,5,3,
1964,Rudolf Trost,AUT,John Andru,CAN,5,3,
1964,Claude Bourquard,FRA,Alberto Pellegrino,ITA,5,3,
1964,Claude Bourquard,FRA,Han Myeong-Seok,KOR,5,3,
1964,Claude Bourquard,FRA,Sergio Vergara,CHI,5,3,
1964,Walter Bar,SUI,Dieter Hecke,GER,5,3,
1964,Walter Bar,SUI,Han Myeong-Seok,KOR,5,3,
1964,Göran Abrahamsson,SWE,Houshmand Almasi,IRI,5,3,
1964,Dieter Hecke,GER,Alberto Pellegrino,ITA,5,3,
1964,Han Myeong-Seok,KOR,Dibier Tamayo,COL,5,3,
1964,Sergio Vergara,CHI,Dibier Tamayo,COL,5,3,
1964,Dibier Tamayo,COL,Houshmand Almasi,IRI,5,3,
1964,Franz Rompza,GER,Győző Kulcsár,HUN,5,3,
1964,Franz Rompza,GER,Giuseppe Delfino,ITA,5,3,
1964,Franz Rompza,GER,Marcus Leyrer,AUT,5,3,
1964,Győző Kulcsár,HUN,Marcus Leyrer,AUT,5,3,
1964,Allan Jay,GBR,Bob Foxcroft,CAN,5,3,
1964,Bob Foxcroft,CAN,Ernesto Sastre,COL,5,3,
1964,Kazuhiko Tabuchi,JPN,Jack Guittet,FRA,5,3,
1964,Kazuhiko Tabuchi,JPN,Emilio Echeverry,COL,5,3,
1964,Jack Guittet,FRA,Russell Hobby,AUS,5,3,
1964,István Kausz,HUN,David Micahnik,USA,5,3,
1964,István Kausz,HUN,Emilio Echeverry,COL,5,3,
1964,David Micahnik,USA,Russell Hobby,AUS,5,3,
1964,David Micahnik,USA,Sergio Jiménez,CHI,5,3,
1964,Sergio Jiménez,CHI,Michel Steininger,SUI,5,3,
1964,Bill Hoskyns,GBR,Zoltán Nemere,HUN,5,3,
1964,Zoltán Nemere,HUN,Paul Pesthy,USA,5,3,
1964,Zoltán Nemere,HUN,Toshiaki Araki,JPN,5,3,
1964,Paul Pesthy,USA,Toshiaki Araki,JPN,5,3,
1964,Sin Du-Ho,KOR,Wiesław Glos,POL,5,3,
1964,Sin Du-Ho,KOR,Toshiaki Araki,JPN,5,3,
1964,Sin Du-Ho,KOR,Jesús Taboada,ARG,5,3,
1964,Wiesław Glos,POL,Paul Pesthy,USA,5,3,
1964,Wiesław Glos,POL,Aquiles Gloffka,CHI,5,3,
1964,Wiesław Glos,POL,Jesús Taboada,ARG,5,3,
1964,Győző Kulcsár,HUN,Giuseppe Delfino,ITA,5,3,
1964,Győző Kulcsár,HUN,John Bouchier-Hayes,IRL,5,3,
1964,Wiesław Glos,POL,Hans Lagerwall,SWE,5,3,
1964,Grigory Kriss,URS,Göran Abrahamsson,SWE,5,3,
1964,Bill Hoskyns,GBR,Göran Abrahamsson,SWE,5,3,
1964,Bill Hoskyns,GBR,David Micahnik,USA,5,3,
1964,Alberto Pellegrino,ITA,Göran Abrahamsson,SWE,5,3,
1964,Göran Abrahamsson,SWE,István Kausz,HUN,5,3,
1964,Göran Abrahamsson,SWE,Yves Dreyfus,FRA,5,3,
1964,István Kausz,HUN,Bill Hoskyns,GBR,5,3,
1964,István Kausz,HUN,Yves Dreyfus,FRA,5,3,
1964,Gianluigi Saccaro,ITA,Sin Du-Ho,KOR,5,3,
1964,Jack Guittet,FRA,Michel Steininger,SUI,5,3,
1964,Michel Steininger,SUI,Marcus Leyrer,AUT,5,3,
1964,Marcus Leyrer,AUT,Jack Guittet,FRA,5,3,
1964,Sin Du-Ho,KOR,Peter Jacobs,GBR,5,3,
1964,Bogdan Gonsior,POL,Dieter Hecke,GER,5,3,
1964,Bogdan Gonsior,POL,Heizaburo Okawa,JPN,5,3,
1964,Bogdan Gonsior,POL,Claudio Polledri,SUI,5,3,
1964,Rudolf Trost,AUT,Bogdan Gonsior,POL,5,3,
1964,Zoltán Nemere,HUN,Bruno Habārovs,URS,5,3,
1964,Dieter Hecke,GER,Bruno Habārovs,URS,5,3,
1964,Heizaburo Okawa,JPN,Rudolf Trost,AUT,5,3,
1964,Claudio Polledri,SUI,Zoltán Nemere,HUN,5,3,
1964,Franz Rompza,GER,Walter Bar,SUI,5,3,
1964,Paul Pesthy,USA,Henryk Nielaba,POL,5,3,
1964,Bill Hoskyns,GBR,Guram Kostava,URS,5,3,
1964,Hans Lagerwall,SWE,John Humphreys,AUS,5,2,
1964,Hans Lagerwall,SWE,Ronnie Theseira,MAS,5,2,
1964,Bruno Habārovs,URS,John Humphreys,AUS,5,2,
1964,Roland Losert,AUT,Kim Man-Sik,KOR,5,2,
1964,John Humphreys,AUS,Kim Man-Sik,KOR,5,2,
1964,John Humphreys,AUS,Ronnie Theseira,MAS,5,2,
1964,Grigory Kriss,URS,René Van Den Driessche,BEL,5,2,
1964,Yves Dreyfus,FRA,Paul Gnaier,GER,5,2,
1964,Hassan El-Said,LBN,René Van Den Driessche,BEL,5,2,
1964,Hassan El-Said,LBN,Michael Ryan,IRL,5,2,
1964,Heizaburo Okawa,JPN,René Van Den Driessche,BEL,5,2,
1964,Trần Văn Xuan,VNM,Yves Dreyfus,FRA,5,2,
1964,Peter Jacobs,GBR,Orvar Lindwall,SWE,5,2,
1964,Henryk Nielaba,POL,Joseph Gemayel,LBN,5,2,
1964,Orvar Lindwall,SWE,Henryk Nielaba,POL,5,2,
1964,Orvar Lindwall,SWE,Francisco Serp,ARG,5,2,
1964,John Bouchier-Hayes,IRL,Francisco Serp,ARG,5,2,
1964,John Bouchier-Hayes,IRL,Bizhan Zarnegar,IRI,5,2,
1964,Bogdan Gonsior,POL,Frank Anger,USA,5,2,
1964,Bogdan Gonsior,POL,John Andru,CAN,5,2,
1964,Bogdan Gonsior,POL,Shahpour Zarnegar,IRI,5,2,
1964,Michel Saykali,LBN,John Andru,CAN,5,2,
1964,Ștefan Haukler,ROU,Frank Anger,USA,5,2,
1964,Frank Anger,USA,Shahpour Zarnegar,IRI,5,2,
1964,Claude Bourquard,FRA,Dieter Hecke,GER,5,2,
1964,Claude Bourquard,FRA,Houshmand Almasi,IRI,5,2,
1964,Alberto Pellegrino,ITA,Walter Bar,SUI,5,2,
1964,Göran Abrahamsson,SWE,Han Myeong-Seok,KOR,5,2,
1964,Dieter Hecke,GER,Göran Abrahamsson,SWE,5,2,
1964,Dieter Hecke,GER,Dibier Tamayo,COL,5,2,
1964,Győző Kulcsár,HUN,Allan Jay,GBR,5,2,
1964,Győző Kulcsár,HUN,Ivan Lund,AUS,5,2,
1964,Győző Kulcsár,HUN,Bob Foxcroft,CAN,5,2,
1964,Giuseppe Delfino,ITA,Győző Kulcsár,HUN,5,2,
1964,Giuseppe Delfino,ITA,Ernesto Sastre,COL,5,2,
1964,Allan Jay,GBR,Franz Rompza,GER,5,2,
1964,Allan Jay,GBR,Ernesto Sastre,COL,5,2,
1964,Marcus Leyrer,AUT,Ivan Lund,AUS,5,2,
1964,Marcus Leyrer,AUT,Bob Foxcroft,CAN,5,2,
1964,Marcus Leyrer,AUT,Ernesto Sastre,COL,5,2,
1964,Ivan Lund,AUS,Ernesto Sastre,COL,5,2,
1964,Bob Foxcroft,CAN,Ivan Lund,AUS,5,2,
1964,Jack Guittet,FRA,István Kausz,HUN,5,2,
1964,István Kausz,HUN,Kazuhiko Tabuchi,JPN,5,2,
1964,David Micahnik,USA,Jack Guittet,FRA,5,2,
1964,Russell Hobby,AUS,István Kausz,HUN,5,2,
1964,Bill Hoskyns,GBR,Wiesław Glos,POL,5,2,
1964,Zoltán Nemere,HUN,Sin Du-Ho,KOR,5,2,
1964,Zoltán Nemere,HUN,Wiesław Glos,POL,5,2,
1964,Paul Pesthy,USA,Sin Du-Ho,KOR,5,2,
1964,Paul Pesthy,USA,Aquiles Gloffka,CHI,5,2,
1964,Sin Du-Ho,KOR,Aquiles Gloffka,CHI,5,2,
1964,Hans Lagerwall,SWE,Győző Kulcsár,HUN,5,2,
1964,Hans Lagerwall,SWE,Kazuhiko Tabuchi,JPN,5,2,
1964,Hassan El-Said,LBN,John Bouchier-Hayes,IRL,5,2,
1964,Giuseppe Delfino,ITA,John Bouchier-Hayes,IRL,5,2,
1964,John Bouchier-Hayes,IRL,Kazuhiko Tabuchi,JPN,5,2,
1964,Grigory Kriss,URS,Bill Hoskyns,GBR,5,2,
1964,Bill Hoskyns,GBR,Alberto Pellegrino,ITA,5,2,
1964,David Micahnik,USA,Grigory Kriss,URS,5,2,
1964,Yves Dreyfus,FRA,David Micahnik,USA,5,2,
1964,Gianluigi Saccaro,ITA,Paul Gnaier,GER,5,2,
1964,Gianluigi Saccaro,ITA,Peter Jacobs,GBR,5,2,
1964,Michel Steininger,SUI,Gianluigi Saccaro,ITA,5,2,
1964,Michel Steininger,SUI,Peter Jacobs,GBR,5,2,
1964,Michel Steininger,SUI,Sin Du-Ho,KOR,5,2,
1964,Peter Jacobs,GBR,Marcus Leyrer,AUT,5,2,
1964,Rudolf Trost,AUT,Bruno Habārovs,URS,5,2,
1964,Rudolf Trost,AUT,Claudio Polledri,SUI,5,2,
1964,Zoltán Nemere,HUN,Bogdan Gonsior,POL,5,2,
1964,Heizaburo Okawa,JPN,Claudio Polledri,SUI,5,2,
1964,Roland Losert,AUT,Guram Kostava,URS,5,2,
1964,Roland Losert,AUT,Orvar Lindwall,SWE,5,2,
1964,Roland Losert,AUT,Michel Saykali,LBN,5,2,
1964,Claude Bourquard,FRA,Guram Kostava,URS,5,2,
1964,Guram Kostava,URS,Orvar Lindwall,SWE,5,2,
1964,Guram Kostava,URS,Ștefan Haukler,ROU,5,2,
1964,Henryk Nielaba,POL,Walter Bar,SUI,5,2,
1964,Henryk Nielaba,POL,John Humphreys,AUS,5,2,
1964,Franz Rompza,GER,Allan Jay,GBR,5,2,
1964,Franz Rompza,GER,Paul Pesthy,USA,5,2,
1964,John Humphreys,AUS,Allan Jay,GBR,5,2,
1964,Allan Jay,GBR,Paul Pesthy,USA,5,2,
1964,Guram Kostava,URS,Grigory Kriss,URS,5,2,
1964,Grigory Kriss,URS,Bill Hoskyns,GBR,5,2,
1964,Hans Lagerwall,SWE,Kim Man-Sik,KOR,5,1,
1964,Bruno Habārovs,URS,Kim Man-Sik,KOR,5,1,
