Year,Player1,Country1,Player2,Country2,Score1,Score2,Score
1932,Tibor Benkő,HUN,Giancarlo Cornaggia-Medici,ITA,0,3,
1932,Tibor Benkő,HUN,Gustave Heiss,USA,0,3,
1932,Stig Lindström,SWE,Gustave Heiss,USA,0,3,
1932,Géo Buchard,FRA,Saverio Ragno,ITA,0,3,
1932,Doris de Jong,NED,Géo Buchard,FRA,0,3,
1932,Géo Buchard,FRA,Sven Thofelt,SWE,0,3,
1932,Doris de Jong,NED,Sven Thofelt,SWE,0,3,
1932,Tibor Benkő,HUN,Sven Thofelt,SWE,0,3,
1932,Eduardo Prieto Souza,MEX,Xavier De Beukelaer,BEL,0,3,
1932,Tibor Benkő,HUN,Gustave Heiss,USA,0,3,
1932,Carlo Agostoni,ITA,Bernard Schmetz,FRA,0,3,
1932,Max Janlet,BEL,Bernard Schmetz,FRA,0,3,
1932,André Poplimont,BEL,Giancarlo Cornaggia-Medici,ITA,0,3,
1932,André Poplimont,BEL,George Calnan,USA,0,3,
1932,Aage Leidersdorff,DEN,George Calnan,USA,0,3,
1932,Bernard Schmetz,FRA,Paul de Graffenried,SUI,0,3,
1932,Paul de Graffenried,SUI,Carlo Agostoni,ITA,0,3,
1932,Max Janlet,BEL,Carlo Agostoni,ITA,0,3,
1932,Aage Leidersdorff,DEN,Carlo Agostoni,ITA,0,3,
1932,André Poplimont,BEL,Stig Lindström,SWE,0,3,
1932,Aage Leidersdorff,DEN,André Poplimont,BEL,0,3,
1932,Xavier De Beukelaer,BEL,Giancarlo Cornaggia-Medici,ITA,0,3,
1932,Philippe Cattiau,FRA,Géo Buchard,FRA,0,3,
1932,Xavier De Beukelaer,BEL,Géo Buchard,FRA,0,3,
1932,George Calnan,USA,Carlo Agostoni,ITA,0,3,
1932,Raúl Saucedo,ARG,Carlo Agostoni,ITA,0,3,
1932,Paul de Graffenried,SUI,Carlo Agostoni,ITA,0,3,
1932,Sven Thofelt,SWE,Saverio Ragno,ITA,0,3,
1932,Raúl Saucedo,ARG,Saverio Ragno,ITA,0,3,
1932,Géo Buchard,FRA,Bernard Schmetz,FRA,0,3,
1932,Sven Thofelt,SWE,Philippe Cattiau,FRA,0,3,
1932,Stig Lindström,SWE,George Calnan,USA,0,3,
1932,Saverio Ragno,ITA,Xavier De Beukelaer,BEL,0,3,
1932,Stig Lindström,SWE,Raúl Saucedo,ARG,0,3,
1936,Bertrand Boissonnault,CAN,Otto Schröder,GER,3,3,
1936,Pál Dunay,HUN,Preben Christiansen,DEN,3,3,
1936,Robert Bergmann,TCH,Antoni Franz,POL,3,3,
1936,Roman Fischer,AUT,Paulo Leal,POR,3,3,
1936,George Tully,CAN,Antonio Haro,MEX,3,3,
1936,Giancarlo Cornaggia-Medici,ITA,Willem Driebergen,NED,3,3,
1936,Ernst Röthig,GER,Erik Hammer Sørensen,DEN,3,3,
1936,Krešo Tretinjak,YUG,Ernst Röthig,GER,3,3,
1936,Pál Dunay,HUN,Charles Debeur,BEL,3,3,
1936,Cornelis Weber,NED,Egill Knutzen,NOR,3,3,
1936,Pál Dunay,HUN,Cornelis Weber,NED,3,3,
1936,Aage Leidersdorff,DEN,Pál Dunay,HUN,3,3,
1936,François Duret,SUI,Hans Drakenberg,SWE,3,3,
1936,Frederick Weber,USA,Ioan Miclescu-Prăjescu,ROU,3,3,
1936,Thorstein Guthe,NOR,Ioan Miclescu-Prăjescu,ROU,3,3,
1936,Frederick Weber,USA,François Duret,SUI,3,3,
1936,Khristos Zalokostas,GRE,Béla Bay,HUN,3,3,
1936,Marcel Boulad,EGY,Frédéric Fitting,SUI,3,3,
1936,Antonio Villamil,ARG,Khristos Zalokostas,GRE,3,3,
1936,Paulo Leal,POR,Antonio Haro,MEX,3,3,
1936,Siegfried Lerdon,GER,Raymond Stasse,BEL,3,3,
1936,Hans Drakenberg,SWE,Franco Riccardi,ITA,3,3,
1936,Siegfried Lerdon,GER,Hans Drakenberg,SWE,3,3,
1936,Charles Debeur,BEL,Franco Riccardi,ITA,3,3,
1936,Raymond Stasse,BEL,Franco Riccardi,ITA,3,3,
1936,Ian Campbell-Gray,GBR,Franco Riccardi,ITA,3,3,
1936,Raymond Stasse,BEL,Hans Drakenberg,SWE,3,3,
1936,Ian Campbell-Gray,GBR,Hans Drakenberg,SWE,3,3,
1936,Khristos Zalokostas,GRE,Béla Bay,HUN,3,3,
1936,Antonio Villamil,ARG,Nicolae Marinescu,ROU,2,3,
1936,Roman Kantor,POL,Nicolae Marinescu,ROU,2,3,
1936,Otto Schröder,GER,Nicolae Marinescu,ROU,2,3,
1936,Nicolae Marinescu,ROU,Hans Drakenberg,SWE,2,3,
1936,Béla Bay,HUN,Hans Drakenberg,SWE,2,3,
1936,Roman Kantor,POL,Hans Drakenberg,SWE,2,3,
1936,Nicolaas van Hoorn,NED,Hans Drakenberg,SWE,2,3,
1936,Béla Bay,HUN,Antonio Villamil,ARG,2,3,
1936,Roman Kantor,POL,Antonio Villamil,ARG,2,3,
1936,Otto Schröder,GER,Antonio Villamil,ARG,2,3,
1936,Mahmoud Abdin,EGY,Béla Bay,HUN,2,3,
1936,Nicolaas van Hoorn,NED,Béla Bay,HUN,2,3,
1936,Charles de Beaumont,GBR,Béla Bay,HUN,2,3,
1936,Béla Bay,HUN,Roman Kantor,POL,2,3,
1936,Nicolaas van Hoorn,NED,Roman Kantor,POL,2,3,
1936,Charles de Beaumont,GBR,Roman Kantor,POL,2,3,
1936,Otto Schröder,GER,Roman Kantor,POL,2,3,
1936,Bertrand Boissonnault,CAN,Roman Kantor,POL,2,3,
1936,Hans Drakenberg,SWE,Mahmoud Abdin,EGY,2,3,
1936,Roman Kantor,POL,Mahmoud Abdin,EGY,2,3,
1936,Otto Schröder,GER,Mahmoud Abdin,EGY,2,3,
1936,Mahmoud Abdin,EGY,Nicolaas van Hoorn,NED,2,3,
1936,Mahmoud Abdin,EGY,Charles de Beaumont,GBR,2,3,
1936,Nicolaas van Hoorn,NED,Otto Schröder,GER,2,3,
1936,Nicolaas van Hoorn,NED,Bertrand Boissonnault,CAN,2,3,
1936,Antoni Franz,POL,Henrique de Aguiar Valim,BRA,2,3,
1936,Khristos Zalokostas,GRE,Preben Christiansen,DEN,2,3,
1936,Robert Bergmann,TCH,Preben Christiansen,DEN,2,3,
1936,Karl Hanisch,AUT,Gustaf Dyrssen,SWE,2,3,
1936,Gustaf Dyrssen,SWE,Pál Dunay,HUN,2,3,
1936,Antoni Franz,POL,Pál Dunay,HUN,2,3,
1936,Khristos Zalokostas,GRE,Antoni Franz,POL,2,3,
1936,Karl Hanisch,AUT,Antoni Franz,POL,2,3,
1936,Karl Hanisch,AUT,Robert Bergmann,TCH,2,3,
1936,Gustave Heiss,USA,Hans Granfelt,SWE,2,3,
1936,Henri Dulieux,FRA,Hans Granfelt,SWE,2,3,
1936,François Duret,SUI,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Henri Dulieux,FRA,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Douglas Dexter,GBR,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Hans Granfelt,SWE,François Duret,SUI,2,3,
1936,Hans Granfelt,SWE,Egill Knutzen,NOR,2,3,
1936,Douglas Dexter,GBR,Egill Knutzen,NOR,2,3,
1936,Henri Dulieux,FRA,Marcel Boulad,EGY,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Gustave Heiss,USA,2,3,
1936,František Vohryzek,TCH,Gustave Heiss,USA,2,3,
1936,Douglas Dexter,GBR,Henri Dulieux,FRA,2,3,
1936,Egill Knutzen,NOR,František Vohryzek,TCH,2,3,
1936,Henri Dulieux,FRA,František Vohryzek,TCH,2,3,
1936,Roman Fischer,AUT,Raymond Stasse,BEL,2,3,
1936,Denis Dolecsko,ROU,Paulo Leal,POR,2,3,
1936,Josef Kunt,TCH,Ian Campbell-Gray,GBR,2,3,
1936,Roman Fischer,AUT,Ian Campbell-Gray,GBR,2,3,
1936,Josef Kunt,TCH,Saverio Ragno,ITA,2,3,
1936,Roman Fischer,AUT,Saverio Ragno,ITA,2,3,
1936,Ian Campbell-Gray,GBR,Rezső Bartha,HUN,2,3,
1936,Saverio Ragno,ITA,Rezső Bartha,HUN,2,3,
1936,Ernest Dalton,CAN,Rezső Bartha,HUN,2,3,
1936,Rezső Bartha,HUN,Josef Kunt,TCH,2,3,
1936,Ernest Dalton,CAN,Josef Kunt,TCH,2,3,
1936,Cornelis Weber,NED,Franco Riccardi,ITA,2,3,
1936,Ioan Miclescu-Prăjescu,ROU,Franco Riccardi,ITA,2,3,
1936,Ioan Miclescu-Prăjescu,ROU,Siegfried Lerdon,GER,2,3,
1936,Cornelis Weber,NED,Aage Leidersdorff,DEN,2,3,
1936,Ricardo Romero,CHI,Ioan Miclescu-Prăjescu,ROU,2,3,
1936,Vladimir Mažuranić,YUG,Ricardo Romero,CHI,2,3,
1936,Antonio Haro,MEX,Charles Debeur,BEL,2,3,
1936,George Tully,CAN,Charles Debeur,BEL,2,3,
1936,Dimitar Vasilev,BUL,Charles Debeur,BEL,2,3,
1936,Frank Righeimer,USA,Gustavo Carinhas,POR,2,3,
1936,Charles Debeur,BEL,Tomás Barraza,CHI,2,3,
1936,George Tully,CAN,Tomás Barraza,CHI,2,3,
1936,Frank Righeimer,USA,Tomás Barraza,CHI,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Frédéric Fitting,SUI,2,3,
1936,Mauris Shamil,EGY,Frédéric Fitting,SUI,2,3,
1936,Ennio de Oliveira,BRA,Willem Driebergen,NED,2,3,
1936,Mauris Shamil,EGY,Willem Driebergen,NED,2,3,
1936,Thorstein Guthe,NOR,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Rudolf Weber,AUT,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Willem Driebergen,NED,Henrique da Silveira,POR,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Henrique da Silveira,POR,2,3,
1936,Henrique da Silveira,POR,Thorstein Guthe,NOR,2,3,
1936,Ennio de Oliveira,BRA,Thorstein Guthe,NOR,2,3,
1936,Rudolf Weber,AUT,Thorstein Guthe,NOR,2,3,
1936,Frédéric Fitting,SUI,José Martínez,MEX,2,3,
1936,Henrique da Silveira,POR,José Martínez,MEX,2,3,
1936,Thorstein Guthe,NOR,José Martínez,MEX,2,3,
1936,Ennio de Oliveira,BRA,José Martínez,MEX,2,3,
1936,José Martínez,MEX,Rudolf Weber,AUT,2,3,
1936,Jean Hauert,SUI,Frederick Weber,USA,2,3,
1936,Raúl Saucedo,ARG,Frederick Weber,USA,2,3,
1936,Ernst Röthig,GER,Frederick Weber,USA,2,3,
1936,Ernst Röthig,GER,Michel Pécheux,FRA,2,3,
1936,Krešo Tretinjak,YUG,Michel Pécheux,FRA,2,3,
1936,Erik Hammer Sørensen,DEN,Jean Hauert,SUI,2,3,
1936,Raúl Saucedo,ARG,Erik Hammer Sørensen,DEN,2,3,
1936,Konstantinos Bembis,GRE,Erik Hammer Sørensen,DEN,2,3,
1936,Krešo Tretinjak,YUG,Erik Hammer Sørensen,DEN,2,3,
1936,Raúl Saucedo,ARG,Ernst Röthig,GER,2,3,
1936,Krešo Tretinjak,YUG,Konstantinos Bembis,GRE,2,3,
1936,Jean Hauert,SUI,Michel Pécheux,FRA,2,3,
1936,Egill Knutzen,NOR,Michel Pécheux,FRA,2,3,
1936,George Tully,CAN,Michel Pécheux,FRA,2,3,
1936,Aage Leidersdorff,DEN,Michel Pécheux,FRA,2,3,
1936,Hans Granfelt,SWE,Charles Debeur,BEL,2,3,
1936,Egill Knutzen,NOR,Charles Debeur,BEL,2,3,
1936,George Tully,CAN,Charles Debeur,BEL,2,3,
1936,Michel Pécheux,FRA,Henrique da Silveira,POR,2,3,
1936,Cornelis Weber,NED,Hans Granfelt,SWE,2,3,
1936,Pál Dunay,HUN,Hans Granfelt,SWE,2,3,
1936,Egill Knutzen,NOR,Jean Hauert,SUI,2,3,
1936,Pál Dunay,HUN,Jean Hauert,SUI,2,3,
1936,Aage Leidersdorff,DEN,Jean Hauert,SUI,2,3,
1936,Henrique da Silveira,POR,Egill Knutzen,NOR,2,3,
1936,Hans Granfelt,SWE,Egill Knutzen,NOR,2,3,
1936,George Tully,CAN,Egill Knutzen,NOR,2,3,
1936,Pál Dunay,HUN,Egill Knutzen,NOR,2,3,
1936,Jean Hauert,SUI,Cornelis Weber,NED,2,3,
1936,Aage Leidersdorff,DEN,George Tully,CAN,2,3,
1936,George Tully,CAN,Pál Dunay,HUN,2,3,
1936,Raymond Stasse,BEL,Hans Drakenberg,SWE,2,3,
1936,Saverio Ragno,ITA,Roman Kantor,POL,2,3,
1936,Ioan Miclescu-Prăjescu,ROU,Roman Kantor,POL,2,3,
1936,Ian Campbell-Gray,GBR,Raymond Stasse,BEL,2,3,
1936,Ioan Miclescu-Prăjescu,ROU,Raymond Stasse,BEL,2,3,
1936,François Duret,SUI,Raymond Stasse,BEL,2,3,
1936,Ian Campbell-Gray,GBR,Saverio Ragno,ITA,2,3,
1936,François Duret,SUI,Saverio Ragno,ITA,2,3,
1936,Hans Drakenberg,SWE,Ioan Miclescu-Prăjescu,ROU,2,3,
1936,Thorstein Guthe,NOR,Preben Christiansen,DEN,2,3,
1936,Thorstein Guthe,NOR,François Duret,SUI,2,3,
1936,Ian Campbell-Gray,GBR,Thorstein Guthe,NOR,2,3,
1936,Antonio Villamil,ARG,Franco Riccardi,ITA,2,3,
1936,Tomás Barraza,CHI,Franco Riccardi,ITA,2,3,
1936,Willem Driebergen,NED,Béla Bay,HUN,2,3,
1936,Antonio Villamil,ARG,Paulo Leal,POR,2,3,
1936,Béla Bay,HUN,Frédéric Fitting,SUI,2,3,
1936,Erik Hammer Sørensen,DEN,Frédéric Fitting,SUI,2,3,
1936,Frédéric Fitting,SUI,Khristos Zalokostas,GRE,2,3,
1936,Willem Driebergen,NED,Khristos Zalokostas,GRE,2,3,
1936,Tomás Barraza,CHI,Khristos Zalokostas,GRE,2,3,
1936,Frédéric Fitting,SUI,Antonio Villamil,ARG,2,3,
1936,Franco Riccardi,ITA,Marcel Boulad,EGY,2,3,
1936,Erik Hammer Sørensen,DEN,Marcel Boulad,EGY,2,3,
1936,Tomás Barraza,CHI,Marcel Boulad,EGY,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Antonio Haro,MEX,2,3,
1936,Gustaf Dyrssen,SWE,Antonio Haro,MEX,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Siegfried Lerdon,GER,2,3,
1936,Antonio Haro,MEX,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Raúl Saucedo,ARG,Henrique de Aguiar Valim,BRA,2,3,
1936,Gustavo Carinhas,POR,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Rezső Bartha,HUN,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Gustaf Dyrssen,SWE,"Hervé, Count du Monceau de Bergendael",BEL,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Gustavo Carinhas,POR,2,3,
1936,Nicolae Marinescu,ROU,Raúl Saucedo,ARG,2,3,
1936,Gustaf Dyrssen,SWE,Raúl Saucedo,ARG,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Rezső Bartha,HUN,2,3,
1936,Henrique de Aguiar Valim,BRA,Nicolae Marinescu,ROU,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Nicolae Marinescu,ROU,2,3,
1936,Gustavo Carinhas,POR,Nicolae Marinescu,ROU,2,3,
1936,Saverio Ragno,ITA,Ian Campbell-Gray,GBR,2,3,
1936,Charles Debeur,BEL,Ian Campbell-Gray,GBR,2,3,
1936,Michel Pécheux,FRA,Ian Campbell-Gray,GBR,2,3,
1936,Charles Debeur,BEL,Saverio Ragno,ITA,2,3,
1936,Michel Pécheux,FRA,Saverio Ragno,ITA,2,3,
1936,Hans Granfelt,SWE,Saverio Ragno,ITA,2,3,
1936,Paulo Leal,POR,Saverio Ragno,ITA,2,3,
1936,Jean Hauert,SUI,Saverio Ragno,ITA,2,3,
1936,Michel Pécheux,FRA,Khristos Zalokostas,GRE,2,3,
1936,Antonio Haro,MEX,Khristos Zalokostas,GRE,2,3,
1936,Jean Hauert,SUI,Khristos Zalokostas,GRE,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Charles Debeur,BEL,2,3,
1936,Khristos Zalokostas,GRE,Charles Debeur,BEL,2,3,
1936,Hans Granfelt,SWE,Charles Debeur,BEL,2,3,
1936,Antonio Haro,MEX,Charles Debeur,BEL,2,3,
1936,Jean Hauert,SUI,Charles Debeur,BEL,2,3,
1936,Charles Debeur,BEL,Michel Pécheux,FRA,2,3,
1936,Hans Granfelt,SWE,Michel Pécheux,FRA,2,3,
1936,Jean Hauert,SUI,Michel Pécheux,FRA,2,3,
1936,Khristos Zalokostas,GRE,Hans Granfelt,SWE,2,3,
1936,Antonio Haro,MEX,Hans Granfelt,SWE,2,3,
1936,Jean Hauert,SUI,Hans Granfelt,SWE,2,3,
1936,Michel Pécheux,FRA,Antonio Haro,MEX,2,3,
1936,Charles Debeur,BEL,Paulo Leal,POR,2,3,
1936,Hans Granfelt,SWE,Paulo Leal,POR,2,3,
1936,Paulo Leal,POR,Jean Hauert,SUI,2,3,
1936,Hans Drakenberg,SWE,Raymond Stasse,BEL,2,3,
1936,Frédéric Fitting,SUI,Raymond Stasse,BEL,2,3,
1936,Raymond Stasse,BEL,Franco Riccardi,ITA,2,3,
1936,Henrique de Aguiar Valim,BRA,Béla Bay,HUN,2,3,
1936,Henrique de Aguiar Valim,BRA,Hans Drakenberg,SWE,2,3,
1936,Franco Riccardi,ITA,Roman Kantor,POL,2,3,
1936,Béla Bay,HUN,Roman Kantor,POL,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Roman Kantor,POL,2,3,
1936,Béla Bay,HUN,Frédéric Fitting,SUI,2,3,
1936,Roman Kantor,POL,Frédéric Fitting,SUI,2,3,
1936,Siegfried Lerdon,GER,Frédéric Fitting,SUI,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Frédéric Fitting,SUI,2,3,
1936,Roman Kantor,POL,Siegfried Lerdon,GER,2,3,
1936,"Hervé, Count du Monceau de Bergendael",BEL,Siegfried Lerdon,GER,2,3,
1936,Frédéric Fitting,SUI,Henrique de Aguiar Valim,BRA,2,3,
1936,Siegfried Lerdon,GER,Henrique de Aguiar Valim,BRA,2,3,
1936,Saverio Ragno,ITA,Franco Riccardi,ITA,2,3,
1936,Hans Drakenberg,SWE,Franco Riccardi,ITA,2,3,
1936,Raymond Stasse,BEL,Saverio Ragno,ITA,2,3,
1936,Charles Debeur,BEL,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Raymond Stasse,BEL,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Ian Campbell-Gray,GBR,Giancarlo Cornaggia-Medici,ITA,2,3,
1936,Henrique da Silveira,POR,Hans Drakenberg,SWE,2,3,
1936,Khristos Zalokostas,GRE,Hans Drakenberg,SWE,2,3,
1936,Béla Bay,HUN,Charles Debeur,BEL,2,3,
1936,Khristos Zalokostas,GRE,Charles Debeur,BEL,2,3,
1936,Charles Debeur,BEL,Henrique da Silveira,POR,2,3,
1936,Henrique da Silveira,POR,Raymond Stasse,BEL,2,3,
1936,Saverio Ragno,ITA,Ian Campbell-Gray,GBR,2,3,
1936,Béla Bay,HUN,Ian Campbell-Gray,GBR,2,3,
1936,Khristos Zalokostas,GRE,Ian Campbell-Gray,GBR,2,3,
1936,Giancarlo Cornaggia-Medici,ITA,Béla Bay,HUN,2,3,
1936,Saverio Ragno,ITA,Khristos Zalokostas,GRE,2,3,
1936,Mahmoud Abdin,EGY,Nicolae Marinescu,ROU,1,3,
1936,Charles de Beaumont,GBR,Nicolae Marinescu,ROU,1,3,
1936,Mahmoud Abdin,EGY,Antonio Villamil,ARG,1,3,
1936,Nicolae Marinescu,ROU,Béla Bay,HUN,1,3,
1936,Nicolae Marinescu,ROU,Nicolaas van Hoorn,NED,1,3,
1936,Charles de Beaumont,GBR,Otto Schröder,GER,1,3,
1936,Preben Christiansen,DEN,Henrique de Aguiar Valim,BRA,1,3,
1936,Pál Dunay,HUN,Henrique de Aguiar Valim,BRA,1,3,
1936,Robert Bergmann,TCH,Henrique de Aguiar Valim,BRA,1,3,
1936,Antoni Franz,POL,Preben Christiansen,DEN,1,3,
1936,Karl Hanisch,AUT,Preben Christiansen,DEN,1,3,
1936,Antoni Franz,POL,Gustaf Dyrssen,SWE,1,3,
1936,Robert Bergmann,TCH,Gustaf Dyrssen,SWE,1,3,
1936,Karl Hanisch,AUT,Pál Dunay,HUN,1,3,
1936,Pál Dunay,HUN,Khristos Zalokostas,GRE,1,3,
1936,Robert Bergmann,TCH,Khristos Zalokostas,GRE,1,3,
1936,František Vohryzek,TCH,Hans Granfelt,SWE,1,3,
1936,Douglas Dexter,GBR,Hans Granfelt,SWE,1,3,
1936,Egill Knutzen,NOR,"Hervé, Count du Monceau de Bergendael",BEL,1,3,
1936,Marcel Boulad,EGY,"Hervé, Count du Monceau de Bergendael",BEL,1,3,
1936,František Vohryzek,TCH,"Hervé, Count du Monceau de Bergendael",BEL,1,3,
1936,Marcel Boulad,EGY,François Duret,SUI,1,3,
1936,Gustave Heiss,USA,François Duret,SUI,1,3,
1936,František Vohryzek,TCH,François Duret,SUI,1,3,
1936,Marcel Boulad,EGY,Egill Knutzen,NOR,1,3,
1936,František Vohryzek,TCH,Marcel Boulad,EGY,1,3,
1936,Douglas Dexter,GBR,Marcel Boulad,EGY,1,3,
1936,Douglas Dexter,GBR,Gustave Heiss,USA,1,3,
1936,Gustave Heiss,USA,Henri Dulieux,FRA,1,3,
1936,François Duret,SUI,Douglas Dexter,GBR,1,3,
1936,Paulo Leal,POR,Raymond Stasse,BEL,1,3,
1936,Rezső Bartha,HUN,Raymond Stasse,BEL,1,3,
1936,Ernest Dalton,CAN,Raymond Stasse,BEL,1,3,
1936,Rezső Bartha,HUN,Paulo Leal,POR,1,3,
1936,Josef Kunt,TCH,Paulo Leal,POR,1,3,
1936,Ernest Dalton,CAN,Paulo Leal,POR,1,3,
1936,Saverio Ragno,ITA,Ian Campbell-Gray,GBR,1,3,
1936,Ernest Dalton,CAN,Ian Campbell-Gray,GBR,1,3,
1936,Raymond Stasse,BEL,Saverio Ragno,ITA,1,3,
1936,Denis Dolecsko,ROU,Saverio Ragno,ITA,1,3,
1936,Roman Fischer,AUT,Rezső Bartha,HUN,1,3,
1936,Roman Fischer,AUT,Josef Kunt,TCH,1,3,
1936,Roman Fischer,AUT,Denis Dolecsko,ROU,1,3,
1936,Siegfried Lerdon,GER,Franco Riccardi,ITA,1,3,
1936,Aage Leidersdorff,DEN,Franco Riccardi,ITA,1,3,
1936,Ricardo Romero,CHI,Franco Riccardi,ITA,1,3,
1936,Vladimir Mažuranić,YUG,Franco Riccardi,ITA,1,3,
1936,Moacyr Dunham,BRA,Siegfried Lerdon,GER,1,3,
1936,Vladimir Mažuranić,YUG,Aage Leidersdorff,DEN,1,3,
1936,Moacyr Dunham,BRA,Aage Leidersdorff,DEN,1,3,
1936,Ricardo Romero,CHI,Cornelis Weber,NED,1,3,
1936,Moacyr Dunham,BRA,Cornelis Weber,NED,1,3,
1936,Vladimir Mažuranić,YUG,Ioan Miclescu-Prăjescu,ROU,1,3,
1936,Moacyr Dunham,BRA,Ricardo Romero,CHI,1,3,
1936,Moacyr Dunham,BRA,Vladimir Mažuranić,YUG,1,3,
1936,Gustavo Carinhas,POR,Antonio Haro,MEX,1,3,
1936,Gustavo Carinhas,POR,Charles Debeur,BEL,1,3,
1936,Tomás Barraza,CHI,Gustavo Carinhas,POR,1,3,
1936,George Tully,CAN,Gustavo Carinhas,POR,1,3,
1936,Frank Righeimer,USA,George Tully,CAN,1,3,
1936,Dimitar Vasilev,BUL,George Tully,CAN,1,3,
1936,Charles Debeur,BEL,Frank Righeimer,USA,1,3,
1936,Willem Driebergen,NED,Frédéric Fitting,SUI,1,3,
1936,Rudolf Weber,AUT,Frédéric Fitting,SUI,1,3,
1936,Thorstein Guthe,NOR,Willem Driebergen,NED,1,3,
1936,Rudolf Weber,AUT,Willem Driebergen,NED,1,3,
1936,José Martínez,MEX,Giancarlo Cornaggia-Medici,ITA,1,3,
1936,Ennio de Oliveira,BRA,Giancarlo Cornaggia-Medici,ITA,1,3,
1936,Mauris Shamil,EGY,Giancarlo Cornaggia-Medici,ITA,1,3,
1936,Rudolf Weber,AUT,Henrique da Silveira,POR,1,3,
1936,Frédéric Fitting,SUI,Thorstein Guthe,NOR,1,3,
1936,Mauris Shamil,EGY,Thorstein Guthe,NOR,1,3,
1936,Mauris Shamil,EGY,José Martínez,MEX,1,3,
1936,Mauris Shamil,EGY,Ennio de Oliveira,BRA,1,3,
1936,Rudolf Weber,AUT,Mauris Shamil,EGY,1,3,
1936,Konstantinos Bembis,GRE,Frederick Weber,USA,1,3,
1936,Krešo Tretinjak,YUG,Frederick Weber,USA,1,3,
1936,Jean Hauert,SUI,Michel Pécheux,FRA,1,3,
1936,Erik Hammer Sørensen,DEN,Michel Pécheux,FRA,1,3,
1936,Raúl Saucedo,ARG,Jean Hauert,SUI,1,3,
1936,Konstantinos Bembis,GRE,Raúl Saucedo,ARG,1,3,
1936,Hans Granfelt,SWE,Michel Pécheux,FRA,1,3,
1936,Pál Dunay,HUN,Michel Pécheux,FRA,1,3,
1936,Henrique da Silveira,POR,Charles Debeur,BEL,1,3,
1936,Pál Dunay,HUN,Henrique da Silveira,POR,1,3,
1936,Aage Leidersdorff,DEN,Henrique da Silveira,POR,1,3,
1936,Jean Hauert,SUI,Hans Granfelt,SWE,1,3,
1936,Aage Leidersdorff,DEN,Hans Granfelt,SWE,1,3,
1936,Charles Debeur,BEL,Jean Hauert,SUI,1,3,
1936,Aage Leidersdorff,DEN,Egill Knutzen,NOR,1,3,
1936,Michel Pécheux,FRA,Cornelis Weber,NED,1,3,
1936,Charles Debeur,BEL,Cornelis Weber,NED,1,3,
1936,George Tully,CAN,Cornelis Weber,NED,1,3,
1936,Hans Granfelt,SWE,George Tully,CAN,1,3,
1936,Roman Kantor,POL,Hans Drakenberg,SWE,1,3,
1936,Saverio Ragno,ITA,Hans Drakenberg,SWE,1,3,
1936,Ian Campbell-Gray,GBR,Hans Drakenberg,SWE,1,3,
1936,Frederick Weber,USA,Hans Drakenberg,SWE,1,3,
1936,Thorstein Guthe,NOR,Hans Drakenberg,SWE,1,3,
1936,François Duret,SUI,Roman Kantor,POL,1,3,
1936,Thorstein Guthe,NOR,Roman Kantor,POL,1,3,
1936,Roman Kantor,POL,Raymond Stasse,BEL,1,3,
1936,Frederick Weber,USA,Raymond Stasse,BEL,1,3,
1936,Thorstein Guthe,NOR,Raymond Stasse,BEL,1,3,
1936,Ioan Miclescu-Prăjescu,ROU,Saverio Ragno,ITA,1,3,
1936,Frederick Weber,USA,Saverio Ragno,ITA,1,3,
1936,Ioan Miclescu-Prăjescu,ROU,Ian Campbell-Gray,GBR,1,3,
1936,François Duret,SUI,Ian Campbell-Gray,GBR,1,3,
1936,Frederick Weber,USA,Ian Campbell-Gray,GBR,1,3,
1936,François Duret,SUI,Ioan Miclescu-Prăjescu,ROU,1,3,
1936,François Duret,SUI,Preben Christiansen,DEN,1,3,
1936,Preben Christiansen,DEN,Frederick Weber,USA,1,3,
1936,Béla Bay,HUN,Franco Riccardi,ITA,1,3,
1936,Khristos Zalokostas,GRE,Franco Riccardi,ITA,1,3,
1936,Paulo Leal,POR,Béla Bay,HUN,1,3,
